"data";"1THB";"1USD";"1AUD";"1HKD";"1CAD";"1NZD";"1SGD";"1EUR";"100HUF";"1CHF";"1GBP";"1UAH";"100JPY";"1CZK";"1DKK";"100ISK";"1NOK";"1SEK";"1HRK";"1RON";"1BGN";"1TRY";"1ILS";"100CLP";"1PHP";"1MXN";"1ZAR";"1BRL";"1MYR";"1RUB";"10000IDR";"100INR";"100KRW";"1CNY";"1XDR"
2015-11-27;0,1125;4,0333;2,905;0,5204;3,0246;2,6361;2,8581;4,2692;1,3692;3,9172;6,0646;0,1689;3,2899;0,1579;0,5723;3,0353;0,4641;0,4617;0,5601;0,9604;2,1828;1,3792;1,0375;0,5652;0,0856;0,2429;0,281;1,0775;0,9496;0,0608;2,9268;6,0449;0,349;0,6307;5,5394
2015-11-30;0,1124;4,0304;2,9012;0,52;3,0093;2,6403;2,8558;4,2639;1,3696;3,9099;6,0498;0,1686;3,274;0,1578;0,5716;3,0359;0,463;0,4621;0,5591;0,9574;2,1801;1,3833;1,0381;0,5652;0,0854;0,2425;0,2804;1,0478;0,9467;0,0606;2,9131;6,0434;0,3479;0,6303;5,5325
2015-12-01;0,1124;4,0248;2,9329;0,5192;3,0186;2,6791;2,8542;4,2651;1,3736;3,9128;6,0709;0,1682;3,2694;0,1578;0,5717;3,0367;0,4641;0,4632;0,5584;0,9565;2,1807;1,3891;1,039;0,5663;0,0854;0,2433;0,2793;1,0405;0,9512;0,0607;2,9204;6,0511;0,3476;0,6295;5,5321
2015-12-02;0,1125;4,0305;2,9548;0,5201;3,015;2,6879;2,8598;4,2815;1,3721;3,9278;6,0623;0,1687;3,2739;0,1584;0,5739;3,0528;0,4672;0,4635;0,5604;0,9597;2,1891;1,4006;1,0401;0,5732;0,0854;0,2441;0,2812;1,0478;0,9516;0,0601;2,9228;6,0524;0,3467;0,631;5,5495
2015-12-03;0,1125;4,04;2,9587;0,5212;3,0314;2,6897;2,8643;4,2665;1,3758;3,9461;6,0329;0,1753;3,272;0,1579;0,572;3,041;0,4663;0,464;0,5583;0,9569;2,1814;1,3993;1,0398;0,5729;0,0857;0,2441;0,282;1,0551;0,9563;0,0595;2,9182;6,0608;0,3473;0,6314;5,5215
2015-12-04;0,1103;3,9607;2,8997;0,5111;2,97;2,6464;2,8342;4,3141;1,3784;3,9643;5,9918;0,1657;3,2271;0,1595;0,5783;3,0553;0,4658;0,4661;0,5655;0,9654;2,2057;1,3687;1,0307;0,5651;0,0842;0,2366;0,2752;1,0544;0,9398;0,0587;2,8639;5,928;0,3407;0,6187;5,5382
2015-12-07;0,1111;3,9853;2,9093;0,5143;2,9685;2,6598;2,8406;4,3111;1,3811;3,9781;6,0052;0,1668;3,2293;0,1595;0,5779;3,0597;0,4622;0,4678;0,5645;0,9634;2,2043;1,3787;1,0346;0,5687;0,0847;0,2384;0,2758;1,0636;0,9468;0,0582;2,8793;5,9799;0,341;0,6225;5,4837
2015-12-08;0,1109;3,9877;2,873;0,5146;2,9473;2,646;2,8312;4,3282;1,3809;3,9963;5,986;0,1742;3,24;0,1601;0,5801;3,0696;0,4589;0,4674;0,5664;0,9659;2,213;1,3682;1,032;0,5637;0,0845;0,2354;0,2734;1,0632;0,9332;0,0575;2,8746;5,9738;0,3382;0,6214;5,5354
2015-12-09;0,1103;3,9705;2,8521;0,5123;2,922;2,6241;2,8202;4,3402;1,381;4,003;5,9749;0,1734;3,2359;0,1605;0,5817;3,0716;0,4542;0,4688;0,5689;0,9672;2,2191;1,363;1,0251;0,5638;0,084;0,2333;0,2715;1,0402;0,9286;0,0573;2,8626;5,9379;0,3353;0,6179;5,524
2015-12-10;0,1099;3,9601;2,8861;0,511;2,9209;2,6632;2,8212;4,344;1,372;4,0083;6,0108;0,1693;3,2523;0,1607;0,5822;3,0678;0,4589;0,4674;0,5694;0,9654;2,2211;1,3592;1,0238;0,5622;0,0838;0,2321;0,2635;1,0586;0,9285;0,0573;2,8422;5,932;0,3354;0,6149;5,5111
2015-12-11;0,1102;3,9718;2,8694;0,5125;2,9062;2,6784;2,8174;4,3471;1,3679;4,0186;6,0126;0,1659;3,2575;0,1609;0,5827;3,07;0,4569;0,4662;0,5693;0,9612;2,2226;1,3454;1,0304;0,5637;0,0839;0,2298;0,2522;1,043;0,923;0,057;2,8479;5,9448;0,3359;0,6153;5,5271
2015-12-14;0,1098;3,9695;2,8651;0,5122;2,8931;2,6702;2,8119;4,35;1,376;4,0287;6,0216;0,1668;3,2784;0,161;0,5831;3,0764;0,459;0,4659;0,5699;0,965;2,2242;1,3409;1,0291;0,5596;0,0836;0,2289;0,2628;1,0247;0,9163;0,0563;2,8199;5,9164;0,3345;0,6157;5,5298
2015-12-15;0,1099;3,9523;2,8625;0,51;2,887;2,6842;2,8103;4,358;1,3742;4,0222;5,9928;0,1655;3,2678;0,1613;0,5841;3,0788;0,4582;0,4702;0,5705;0,9685;2,2282;1,3288;1,0248;0,5554;0,0836;0,2286;0,263;1,0196;0,9186;0,0559;2,812;5,8945;0,3347;0,6119;5,5243
2015-12-16;0,1099;3,9644;2,8502;0,5116;2,8799;2,6756;2,81;4,3304;1,3722;4,0028;5,9537;0,1659;3,2508;0,1602;0,5804;3,0604;0,4541;0,4664;0,5668;0,9611;2,2141;1,3354;1,0218;0,5581;0,0837;0,2316;0,2643;1,0158;0,918;0,0565;2,8184;5,9324;0,3365;0,6129;5,4921
2015-12-17;0,1099;3,9646;2,8566;0,5115;2,871;2,6766;2,8045;4,3048;1,3638;3,9817;5,9327;0,1674;3,2388;0,1592;0,577;3,039;0,4565;0,4637;0,5625;0,9563;2,201;1,3503;1,0193;0,5618;0,0836;0,2332;0,2653;1,0212;0,9187;0,056;2,8315;5,9714;0,3357;0,6116;5,4658
2015-12-18;0,1093;3,9558;2,823;0,5103;2,8408;2,6516;2,8022;4,2816;1,3578;3,9733;5,9032;0,1681;3,2575;0,1584;0,5738;3,0248;0,4522;0,4625;0,5597;0,9483;2,1891;1,3523;1,0149;0,5593;0,0835;0,2322;0,2619;1,0195;0,9241;0,0558;2,8425;5,9561;0,3351;0,6103;5,4619
2015-12-21;0,1085;3,92;2,8064;0,5056;2,8148;2,6425;2,775;4,2545;1,354;3,9348;5,8429;0,1666;3,2276;0,1574;0,5702;3,0035;0,4462;0,4583;0,5562;0,943;2,1753;1,3473;1,004;0,5607;0,0829;0,2298;0,2607;0,9849;0,9122;0,0551;2,8461;5,9131;0,3326;0,6047;5,4324
2015-12-22;0,1076;3,8787;2,8056;0,5003;2,7817;2,6464;2,7619;4,2411;1,3495;3,9161;5,7745;0,1686;3,2058;0,1569;0,5684;2,992;0,4436;0,458;0,554;0,9392;2,1685;1,3272;0,9943;0,5599;0,0821;0,2267;0,2557;0,9667;0,9014;0,0545;2,8362;5,8465;0,3314;0,6003;5,4024
2015-12-23;0,1079;3,8872;2,808;0,5016;2,7921;2,6461;2,7623;4,246;1,3515;3,9271;5,771;0,169;3,2131;0,1571;0,569;2,9975;0,4459;0,4592;0,5557;0,9395;2,171;1,3279;0,9978;0,5575;0,0822;0,2261;0,2559;0,9742;0,9017;0,0547;2,8493;5,8764;0,3299;0,6001;5,3809
2015-12-24;0,1072;3,8695;2,8143;0,4993;2,7925;2,6373;2,7547;4,2411;1,3428;3,9242;5,7628;0,1686;3,215;0,1569;0,5683;2,9941;0,4463;0,4609;0,5548;0,9371;2,1685;1,3245;0,9929;0,5541;0,082;0,2243;0,2541;0,9811;0,9024;0,0552;2,8364;5,8575;0,3311;0,5974;5,3917
2015-12-28;0,107;3,8663;2,8071;0,4988;2,7868;2,6433;2,7478;4,2448;1,3494;3,9114;5,7713;0,1623;3,2088;0,157;0,5688;2,9925;0,444;0,4613;0,5562;0,9415;2,1703;1,3236;0,9955;0,5522;0,082;0,2234;0,2534;0,9792;0,8995;0,0535;2,8326;5,8438;0,3317;0,5966;5,3868
2015-12-29;0,107;3,8659;2,8108;0,4988;2,7789;2,6553;2,7396;4,244;1,3511;3,914;5,748;0,1624;3,2085;0,157;0,5687;2,9951;0,4457;0,4627;0,5558;0,9353;2,1699;1,3283;0,9951;0,5461;0,0822;0,2243;0,2532;1,0019;0,9;0,0532;2,8126;5,825;0,3304;0,5982;5,3828
2015-12-30;0,1078;3,8801;2,8307;0,5008;2,8013;2,6605;2,7475;4,2423;1,3556;3,9165;5,7581;0,1609;3,2206;0,1569;0,5685;2,9981;0,4443;0,464;0,5555;0,9368;2,169;1,333;0,9959;0,548;0,0827;0,2246;0,2522;1,0035;0,9038;0,0531;2,8157;5,8458;0,3309;0,5979;5,3805
2015-12-31;0,1081;3,9011;2,8546;0,5033;2,8102;2,6765;2,762;4,2615;1,3601;3,9394;5,7862;0,1622;3,2411;0,1577;0,5711;3,0159;0,4431;0,4646;0,5578;0,9421;2,1789;1,333;0,9996;0,5504;0,0833;0,2242;0,2497;0,9851;0,9083;0,0528;2,8298;5,8962;0,3317;0,6009;5,4092
